"","predict","test"
"75926",FALSE,FALSE
"75927",FALSE,FALSE
"75928",FALSE,FALSE
"75929",FALSE,FALSE
"75930",FALSE,FALSE
"75931",FALSE,FALSE
"75932",FALSE,FALSE
"75933",FALSE,FALSE
"75934",FALSE,FALSE
"75935",FALSE,FALSE
"75936",FALSE,FALSE
"75937",FALSE,FALSE
"75938",FALSE,FALSE
"75939",FALSE,FALSE
"75940",FALSE,FALSE
"75941",FALSE,FALSE
"75942",TRUE,FALSE
"75943",TRUE,FALSE
"75944",TRUE,FALSE
"75945",FALSE,FALSE
"75946",FALSE,FALSE
"75947",FALSE,FALSE
"75948",FALSE,FALSE
"75949",FALSE,FALSE
"75950",TRUE,FALSE
"75951",TRUE,FALSE
"75952",TRUE,FALSE
"75953",TRUE,FALSE
"75954",TRUE,FALSE
"75955",FALSE,FALSE
"75956",FALSE,FALSE
"75957",FALSE,FALSE
"75958",TRUE,FALSE
"75959",TRUE,FALSE
"75960",FALSE,FALSE
"75961",FALSE,FALSE
"75962",TRUE,FALSE
"75963",FALSE,FALSE
"75964",FALSE,FALSE
"75965",TRUE,FALSE
"75966",TRUE,FALSE
"75967",TRUE,FALSE
"75968",TRUE,FALSE
"75969",TRUE,FALSE
"75970",TRUE,FALSE
"75971",TRUE,FALSE
"75972",TRUE,FALSE
"75973",TRUE,FALSE
"75974",TRUE,FALSE
"75975",TRUE,FALSE
"75976",TRUE,FALSE
"75977",TRUE,FALSE
"75978",TRUE,FALSE
"75979",TRUE,FALSE
"75980",TRUE,FALSE
"75981",TRUE,FALSE
"75982",TRUE,FALSE
"75983",TRUE,FALSE
"75984",TRUE,FALSE
"75985",TRUE,FALSE
"75986",TRUE,FALSE
"75987",TRUE,FALSE
"75988",TRUE,FALSE
"75989",TRUE,FALSE
"75990",TRUE,FALSE
"75991",TRUE,FALSE
"75992",TRUE,FALSE
"75993",TRUE,FALSE
"75994",TRUE,FALSE
"75995",TRUE,FALSE
"75996",TRUE,FALSE
"75997",TRUE,FALSE
"75998",TRUE,FALSE
"75999",TRUE,FALSE
"76000",TRUE,FALSE
"76001",TRUE,FALSE
"76002",TRUE,FALSE
"76003",TRUE,FALSE
"76004",TRUE,FALSE
"76005",TRUE,FALSE
"76006",TRUE,FALSE
"76007",TRUE,FALSE
"76008",TRUE,FALSE
"76009",TRUE,FALSE
"76010",TRUE,FALSE
"76011",TRUE,FALSE
"76012",TRUE,FALSE
"76013",TRUE,FALSE
"76014",TRUE,FALSE
"76015",TRUE,FALSE
"76016",TRUE,FALSE
"76017",TRUE,FALSE
"76018",TRUE,FALSE
"76019",TRUE,FALSE
"76020",TRUE,FALSE
"76021",FALSE,FALSE
"76022",FALSE,FALSE
"76023",FALSE,FALSE
"76024",FALSE,FALSE
"76025",FALSE,FALSE
"76026",FALSE,FALSE
"76027",FALSE,FALSE
"76028",TRUE,FALSE
"76029",TRUE,FALSE
"76030",TRUE,FALSE
"76031",TRUE,FALSE
"76032",TRUE,FALSE
"76033",TRUE,FALSE
"76034",TRUE,FALSE
"76035",TRUE,FALSE
"76036",TRUE,FALSE
"76037",TRUE,FALSE
"76038",TRUE,FALSE
"76039",TRUE,FALSE
"76040",TRUE,FALSE
"76041",TRUE,FALSE
"76042",TRUE,FALSE
"76043",TRUE,FALSE
"76044",TRUE,FALSE
"76045",TRUE,FALSE
"76046",TRUE,FALSE
"76047",TRUE,FALSE
"76048",TRUE,FALSE
"76049",TRUE,FALSE
"76050",TRUE,FALSE
"76051",TRUE,FALSE
"76052",TRUE,FALSE
"76053",TRUE,FALSE
"76054",TRUE,FALSE
"76055",TRUE,FALSE
"76056",TRUE,FALSE
"76057",TRUE,FALSE
"76058",TRUE,FALSE
"76059",TRUE,FALSE
"76060",TRUE,FALSE
"76061",TRUE,FALSE
"76062",TRUE,FALSE
"76063",FALSE,FALSE
"76064",FALSE,FALSE
"76065",FALSE,FALSE
"76066",FALSE,FALSE
"76067",FALSE,FALSE
"76068",TRUE,FALSE
"76069",TRUE,FALSE
"76070",FALSE,FALSE
"76071",FALSE,FALSE
"76072",FALSE,FALSE
"76073",FALSE,FALSE
"76074",FALSE,FALSE
"76075",FALSE,FALSE
"76076",FALSE,FALSE
"76077",FALSE,FALSE
"76078",FALSE,FALSE
"76079",FALSE,FALSE
"76080",FALSE,FALSE
"76081",FALSE,FALSE
"76082",FALSE,FALSE
"76083",FALSE,FALSE
"76084",FALSE,FALSE
"76085",FALSE,FALSE
"76086",FALSE,FALSE
"76087",FALSE,FALSE
"76088",FALSE,FALSE
"76089",FALSE,FALSE
"76090",FALSE,FALSE
"76091",FALSE,FALSE
"76092",FALSE,FALSE
"76093",FALSE,FALSE
"76094",TRUE,FALSE
"76095",FALSE,FALSE
"76096",FALSE,FALSE
"76097",FALSE,FALSE
"76098",FALSE,FALSE
"76099",FALSE,FALSE
"76100",FALSE,FALSE
"76101",FALSE,FALSE
"76102",FALSE,FALSE
"76103",FALSE,FALSE
"76104",FALSE,FALSE
"76105",FALSE,FALSE
"76106",FALSE,FALSE
"76107",FALSE,FALSE
"76108",FALSE,FALSE
"76109",FALSE,FALSE
"76110",FALSE,FALSE
"76111",FALSE,FALSE
"76112",FALSE,FALSE
"76113",FALSE,FALSE
"76114",FALSE,FALSE
"76115",FALSE,FALSE
"76116",FALSE,FALSE
"76117",FALSE,FALSE
"76118",FALSE,FALSE
"76119",FALSE,FALSE
"76120",FALSE,FALSE
"76121",FALSE,FALSE
"76122",FALSE,FALSE
"76123",FALSE,FALSE
"76124",FALSE,FALSE
"76125",FALSE,FALSE
"76126",FALSE,FALSE
"76127",FALSE,FALSE
"76128",FALSE,FALSE
"76129",FALSE,FALSE
"76130",FALSE,FALSE
"76131",FALSE,FALSE
"76132",FALSE,FALSE
"76133",FALSE,FALSE
"76134",FALSE,FALSE
"76135",FALSE,FALSE
"76136",FALSE,FALSE
"76137",FALSE,FALSE
"76138",FALSE,FALSE
"76139",FALSE,FALSE
"76140",FALSE,FALSE
"76141",FALSE,FALSE
"76142",FALSE,FALSE
"76143",FALSE,FALSE
"76144",FALSE,FALSE
"76145",FALSE,FALSE
"76146",FALSE,FALSE
"76147",FALSE,FALSE
"76148",FALSE,FALSE
"76149",FALSE,FALSE
"76150",FALSE,FALSE
"76151",FALSE,FALSE
"76152",FALSE,FALSE
"76153",FALSE,FALSE
"76154",FALSE,FALSE
"76155",FALSE,FALSE
"76156",FALSE,FALSE
"76157",FALSE,FALSE
"76158",FALSE,FALSE
"76159",FALSE,FALSE
"76160",TRUE,FALSE
"76161",TRUE,FALSE
"76162",TRUE,FALSE
"76163",TRUE,FALSE
"76164",TRUE,FALSE
"76165",TRUE,FALSE
"76166",TRUE,FALSE
"76167",TRUE,FALSE
"76168",FALSE,FALSE
"76169",FALSE,FALSE
"76170",FALSE,FALSE
"76171",FALSE,FALSE
"76172",FALSE,FALSE
"76173",FALSE,FALSE
"76174",FALSE,FALSE
"76175",FALSE,FALSE
"76176",FALSE,FALSE
"76177",FALSE,FALSE
"76178",FALSE,FALSE
"76179",FALSE,FALSE
"76180",FALSE,FALSE
"76181",FALSE,FALSE
"76182",FALSE,FALSE
"76183",FALSE,FALSE
"76184",FALSE,FALSE
"76185",FALSE,FALSE
"76186",TRUE,FALSE
"76187",FALSE,FALSE
"76188",FALSE,FALSE
"76189",FALSE,FALSE
"76190",TRUE,FALSE
"76191",TRUE,FALSE
"76192",TRUE,FALSE
"76193",TRUE,FALSE
"76194",TRUE,FALSE
"76195",FALSE,FALSE
"76196",FALSE,FALSE
"76197",FALSE,FALSE
"76198",FALSE,FALSE
"76199",TRUE,FALSE
"76200",TRUE,FALSE
"76201",FALSE,FALSE
"76202",FALSE,FALSE
"76203",FALSE,FALSE
"76204",FALSE,FALSE
"76205",FALSE,FALSE
"76206",FALSE,FALSE
"76207",FALSE,FALSE
"76208",FALSE,FALSE
"76209",FALSE,FALSE
"76210",FALSE,FALSE
"76211",FALSE,FALSE
"76212",FALSE,FALSE
"76213",FALSE,FALSE
"76214",FALSE,FALSE
"76215",FALSE,FALSE
"76216",FALSE,FALSE
"76217",FALSE,FALSE
"76218",FALSE,FALSE
"76219",FALSE,FALSE
"76220",FALSE,FALSE
"76221",FALSE,FALSE
"76222",FALSE,FALSE
"76223",FALSE,FALSE
"76224",FALSE,FALSE
"76225",FALSE,FALSE
"76226",FALSE,FALSE
"76227",FALSE,FALSE
"76228",TRUE,FALSE
"76229",TRUE,FALSE
"76230",TRUE,FALSE
"76231",TRUE,FALSE
"76232",TRUE,FALSE
"76233",TRUE,FALSE
"76234",TRUE,FALSE
"76235",FALSE,FALSE
"76236",FALSE,FALSE
"76237",FALSE,FALSE
"76238",TRUE,FALSE
"76239",TRUE,FALSE
"76240",FALSE,FALSE
"76241",FALSE,FALSE
"76242",FALSE,FALSE
"76243",FALSE,FALSE
"76244",FALSE,FALSE
"76245",FALSE,FALSE
"76246",FALSE,FALSE
"76247",FALSE,FALSE
"76248",FALSE,FALSE
"76249",FALSE,FALSE
"76250",FALSE,FALSE
"76251",FALSE,FALSE
"76252",FALSE,FALSE
"76253",FALSE,FALSE
"76254",FALSE,FALSE
"76255",FALSE,FALSE
"76256",FALSE,FALSE
"76257",FALSE,FALSE
"76258",FALSE,FALSE
"76259",FALSE,FALSE
"76260",FALSE,FALSE
"76261",FALSE,FALSE
"76262",FALSE,FALSE
"76263",FALSE,FALSE
"76264",FALSE,FALSE
"76265",FALSE,FALSE
"76266",FALSE,FALSE
"76267",FALSE,FALSE
"76268",FALSE,FALSE
"76269",FALSE,FALSE
"76270",FALSE,FALSE
"76271",TRUE,FALSE
"76272",TRUE,FALSE
"76273",TRUE,FALSE
"76274",TRUE,FALSE
"76275",TRUE,FALSE
"76276",TRUE,FALSE
"76277",TRUE,FALSE
"76278",TRUE,FALSE
"76279",TRUE,FALSE
"76280",TRUE,FALSE
"76281",TRUE,FALSE
"76282",TRUE,FALSE
"76283",TRUE,FALSE
"76284",TRUE,FALSE
"76285",TRUE,FALSE
"76286",TRUE,FALSE
"76287",TRUE,FALSE
"76288",TRUE,FALSE
"76289",TRUE,FALSE
"76290",TRUE,FALSE
"76291",TRUE,FALSE
"76292",TRUE,FALSE
"76293",TRUE,FALSE
"76294",TRUE,FALSE
"76295",TRUE,FALSE
"76296",TRUE,FALSE
"76297",TRUE,FALSE
"76298",TRUE,FALSE
"76299",TRUE,FALSE
"76300",TRUE,FALSE
"76301",TRUE,FALSE
"76302",TRUE,FALSE
"76303",TRUE,FALSE
"76304",TRUE,FALSE
"76305",TRUE,FALSE
"76306",TRUE,FALSE
"76307",TRUE,FALSE
"76308",TRUE,FALSE
"76309",TRUE,FALSE
"76310",TRUE,FALSE
"76311",TRUE,FALSE
"76312",TRUE,FALSE
"76313",TRUE,FALSE
"76314",TRUE,FALSE
"76315",TRUE,FALSE
"76316",TRUE,FALSE
"76317",TRUE,FALSE
"76318",TRUE,FALSE
"76319",TRUE,FALSE
"76320",TRUE,FALSE
"76321",TRUE,FALSE
"76322",TRUE,FALSE
"76323",FALSE,FALSE
"76324",FALSE,FALSE
"76325",FALSE,FALSE
"76326",FALSE,FALSE
"76327",FALSE,FALSE
"76328",FALSE,FALSE
"76329",FALSE,FALSE
"76330",FALSE,FALSE
"76331",FALSE,FALSE
"76332",FALSE,FALSE
"76333",FALSE,FALSE
"76334",TRUE,FALSE
"76335",FALSE,FALSE
"76336",TRUE,FALSE
"76337",TRUE,FALSE
"76338",TRUE,FALSE
"76339",FALSE,FALSE
"76340",TRUE,FALSE
"76341",TRUE,FALSE
"76342",TRUE,FALSE
"76343",TRUE,FALSE
"76344",TRUE,FALSE
"76345",TRUE,FALSE
"76346",TRUE,FALSE
"76347",TRUE,FALSE
"76348",TRUE,FALSE
"76349",FALSE,FALSE
"76350",FALSE,FALSE
"76351",FALSE,FALSE
"76352",FALSE,FALSE
"76353",FALSE,FALSE
"76354",FALSE,FALSE
"76355",FALSE,FALSE
"76356",FALSE,FALSE
"76357",FALSE,FALSE
"76358",FALSE,FALSE
"76359",FALSE,FALSE
"76360",FALSE,FALSE
"76361",FALSE,FALSE
"76362",FALSE,FALSE
"76363",FALSE,FALSE
"76364",FALSE,FALSE
"76365",FALSE,FALSE
"76366",FALSE,FALSE
"76367",FALSE,FALSE
"76368",FALSE,FALSE
"76369",FALSE,FALSE
"76370",FALSE,FALSE
"76371",FALSE,FALSE
"76372",TRUE,FALSE
"76373",TRUE,FALSE
"76374",TRUE,FALSE
"76375",TRUE,FALSE
"76376",TRUE,FALSE
"76377",TRUE,FALSE
"76378",TRUE,FALSE
"76379",TRUE,FALSE
"76380",TRUE,FALSE
"76381",TRUE,FALSE
"76382",TRUE,FALSE
"76383",FALSE,FALSE
"76384",FALSE,FALSE
"76385",FALSE,FALSE
"76386",FALSE,FALSE
"76387",FALSE,FALSE
"76388",FALSE,FALSE
"76389",FALSE,FALSE
"76390",FALSE,FALSE
"76391",FALSE,FALSE
"76392",FALSE,FALSE
"76393",TRUE,FALSE
"76394",TRUE,FALSE
"76395",TRUE,FALSE
"76396",TRUE,FALSE
"76397",TRUE,FALSE
"76398",TRUE,FALSE
"76399",TRUE,FALSE
"76400",TRUE,FALSE
"76401",TRUE,FALSE
"76402",TRUE,FALSE
"76403",TRUE,FALSE
"76404",TRUE,FALSE
"76405",TRUE,FALSE
"76406",TRUE,FALSE
"76407",TRUE,FALSE
"76408",TRUE,FALSE
"76409",FALSE,FALSE
"76410",TRUE,FALSE
"76411",TRUE,FALSE
"76412",TRUE,FALSE
"76413",TRUE,FALSE
"76414",TRUE,FALSE
"76415",TRUE,FALSE
"76416",TRUE,FALSE
"76417",TRUE,FALSE
"76418",TRUE,FALSE
"76419",TRUE,FALSE
"76420",TRUE,FALSE
"76421",TRUE,FALSE
"76422",TRUE,FALSE
"76423",TRUE,FALSE
"76424",TRUE,FALSE
"76425",TRUE,FALSE
"76426",TRUE,FALSE
"76427",TRUE,FALSE
"76428",TRUE,FALSE
"76429",TRUE,FALSE
"76430",FALSE,FALSE
"76431",TRUE,FALSE
"76432",TRUE,FALSE
"76433",TRUE,FALSE
"76434",TRUE,FALSE
"76435",TRUE,FALSE
"76436",TRUE,FALSE
"76437",TRUE,FALSE
"76438",TRUE,FALSE
"76439",TRUE,FALSE
"76440",TRUE,FALSE
"76441",TRUE,FALSE
"76442",TRUE,FALSE
"76443",FALSE,FALSE
"76444",FALSE,FALSE
"76445",FALSE,FALSE
"76446",FALSE,FALSE
"76447",FALSE,FALSE
"76448",FALSE,FALSE
"76449",FALSE,FALSE
"76450",FALSE,FALSE
"76451",FALSE,FALSE
"76452",FALSE,FALSE
"76453",FALSE,FALSE
"76454",FALSE,FALSE
"76455",FALSE,FALSE
"76456",FALSE,FALSE
"76457",FALSE,FALSE
"76458",FALSE,FALSE
"76459",FALSE,FALSE
"76460",FALSE,FALSE
"76461",FALSE,FALSE
"76462",FALSE,FALSE
"76463",FALSE,FALSE
"76464",FALSE,FALSE
"76465",FALSE,FALSE
"76466",FALSE,FALSE
"76467",FALSE,FALSE
"76468",FALSE,FALSE
"76469",FALSE,FALSE
"76470",FALSE,FALSE
"76471",FALSE,FALSE
"76472",FALSE,FALSE
"76473",FALSE,FALSE
"76474",FALSE,FALSE
"76475",FALSE,FALSE
"76476",FALSE,FALSE
"76477",FALSE,FALSE
"76478",FALSE,FALSE
"76479",FALSE,FALSE
"76480",FALSE,FALSE
"76481",FALSE,FALSE
"76482",FALSE,FALSE
"76483",FALSE,FALSE
"76484",FALSE,FALSE
"76485",FALSE,FALSE
"76486",FALSE,FALSE
"76487",FALSE,FALSE
"76488",FALSE,FALSE
"76489",FALSE,FALSE
"76490",FALSE,FALSE
"76491",FALSE,FALSE
"76492",FALSE,FALSE
"76493",FALSE,FALSE
"76494",FALSE,FALSE
"76495",FALSE,FALSE
"76496",FALSE,FALSE
"76497",FALSE,FALSE
"76498",FALSE,FALSE
"76499",FALSE,FALSE
"76500",FALSE,FALSE
"76501",FALSE,FALSE
"76502",FALSE,FALSE
"76503",FALSE,FALSE
"76504",FALSE,FALSE
"76505",FALSE,FALSE
"76506",FALSE,FALSE
"76507",FALSE,FALSE
"76508",FALSE,FALSE
"76509",FALSE,FALSE
"76510",FALSE,FALSE
"76511",FALSE,FALSE
"76512",FALSE,FALSE
"76513",FALSE,FALSE
"76514",FALSE,FALSE
"76515",FALSE,FALSE
"76516",FALSE,FALSE
"76517",FALSE,FALSE
"76518",FALSE,FALSE
"76519",FALSE,FALSE
"76520",FALSE,FALSE
"76521",FALSE,FALSE
"76522",FALSE,FALSE
"76523",FALSE,FALSE
"76524",FALSE,FALSE
"76525",FALSE,FALSE
"76526",FALSE,FALSE
"76527",FALSE,FALSE
"76528",FALSE,FALSE
"76529",FALSE,FALSE
"76530",FALSE,FALSE
"76531",FALSE,FALSE
"76532",FALSE,FALSE
"76533",FALSE,FALSE
"76534",FALSE,FALSE
"76535",FALSE,FALSE
"76536",FALSE,FALSE
"76537",FALSE,FALSE
"76538",FALSE,FALSE
"76539",FALSE,FALSE
"76540",FALSE,FALSE
"76541",FALSE,FALSE
"76542",FALSE,FALSE
"76543",TRUE,FALSE
"76544",TRUE,FALSE
"76545",TRUE,FALSE
"76546",TRUE,FALSE
"76547",TRUE,FALSE
"76548",TRUE,FALSE
"76549",TRUE,FALSE
"76550",FALSE,FALSE
"76551",TRUE,FALSE
"76552",TRUE,FALSE
"76553",TRUE,FALSE
"76554",TRUE,FALSE
"76555",TRUE,FALSE
"76556",TRUE,FALSE
"76557",TRUE,FALSE
"76558",TRUE,FALSE
"76559",FALSE,FALSE
"76560",TRUE,FALSE
"76561",TRUE,FALSE
"76562",TRUE,FALSE
"76563",TRUE,FALSE
"76564",TRUE,FALSE
"76565",TRUE,FALSE
"76566",TRUE,FALSE
"76567",FALSE,FALSE
"76568",FALSE,FALSE
"76569",FALSE,FALSE
"76570",FALSE,FALSE
"76571",TRUE,FALSE
"76572",FALSE,FALSE
"76573",FALSE,FALSE
"76574",FALSE,FALSE
"76575",FALSE,FALSE
"76576",FALSE,FALSE
"76577",FALSE,FALSE
"76578",TRUE,FALSE
"76579",TRUE,FALSE
"76580",TRUE,FALSE
"76581",FALSE,FALSE
"76582",FALSE,FALSE
"76583",FALSE,FALSE
"76584",FALSE,FALSE
"76585",FALSE,FALSE
"76586",FALSE,FALSE
"76587",FALSE,FALSE
"76588",FALSE,FALSE
"76589",FALSE,FALSE
"76590",FALSE,FALSE
"76591",FALSE,FALSE
"76592",FALSE,FALSE
"76593",FALSE,FALSE
"76594",FALSE,FALSE
"76595",FALSE,FALSE
"76596",FALSE,FALSE
"76597",TRUE,FALSE
"76598",TRUE,FALSE
"76599",TRUE,FALSE
"76600",TRUE,FALSE
"76601",TRUE,FALSE
"76602",TRUE,FALSE
"76603",TRUE,FALSE
"76604",TRUE,FALSE
"76605",TRUE,FALSE
"76606",FALSE,FALSE
"76607",TRUE,FALSE
"76608",TRUE,FALSE
"76609",TRUE,FALSE
"76610",FALSE,FALSE
"76611",TRUE,FALSE
"76612",TRUE,FALSE
"76613",TRUE,FALSE
"76614",TRUE,FALSE
"76615",TRUE,FALSE
"76616",TRUE,FALSE
"76617",FALSE,FALSE
"76618",TRUE,FALSE
"76619",TRUE,FALSE
"76620",TRUE,FALSE
"76621",TRUE,FALSE
"76622",TRUE,FALSE
"76623",TRUE,FALSE
"76624",TRUE,FALSE
"76625",FALSE,FALSE
"76626",TRUE,FALSE
"76627",TRUE,FALSE
"76628",FALSE,FALSE
"76629",FALSE,FALSE
"76630",TRUE,FALSE
"76631",FALSE,FALSE
"76632",FALSE,FALSE
"76633",FALSE,FALSE
"76634",FALSE,FALSE
"76635",FALSE,FALSE
"76636",FALSE,FALSE
"76637",FALSE,FALSE
"76638",FALSE,FALSE
"76639",FALSE,FALSE
"76640",FALSE,FALSE
"76641",FALSE,FALSE
"76642",FALSE,FALSE
"76643",FALSE,FALSE
"76644",FALSE,FALSE
"76645",FALSE,FALSE
"76646",FALSE,FALSE
"76647",TRUE,FALSE
"76648",TRUE,FALSE
"76649",TRUE,FALSE
"76650",TRUE,FALSE
"76651",TRUE,FALSE
"76652",TRUE,FALSE
"76653",TRUE,FALSE
"76654",TRUE,FALSE
"76655",TRUE,FALSE
"76656",TRUE,FALSE
"76657",TRUE,FALSE
"76658",TRUE,FALSE
"76659",TRUE,FALSE
"76660",TRUE,FALSE
"76661",TRUE,FALSE
"76662",TRUE,FALSE
"76663",TRUE,FALSE
"76664",TRUE,FALSE
"76665",TRUE,FALSE
"76666",TRUE,FALSE
"76667",TRUE,FALSE
"76668",FALSE,FALSE
"76669",FALSE,FALSE
"76670",FALSE,FALSE
"76671",FALSE,FALSE
"76672",FALSE,FALSE
"76673",FALSE,FALSE
"76674",FALSE,FALSE
"76675",FALSE,FALSE
"76676",TRUE,FALSE
"76677",TRUE,FALSE
"76678",TRUE,FALSE
"76679",TRUE,FALSE
"76680",TRUE,FALSE
"76681",TRUE,FALSE
"76682",TRUE,FALSE
"76683",TRUE,FALSE
"76684",FALSE,FALSE
"76685",FALSE,FALSE
"76686",FALSE,FALSE
"76687",FALSE,FALSE
"76688",FALSE,FALSE
"76689",FALSE,FALSE
"76690",FALSE,FALSE
"76691",FALSE,FALSE
"76692",FALSE,FALSE
"76693",FALSE,FALSE
"76694",FALSE,FALSE
"76695",FALSE,FALSE
"76696",FALSE,FALSE
"76697",TRUE,FALSE
"76698",TRUE,FALSE
"76699",TRUE,FALSE
"76700",TRUE,FALSE
"76701",TRUE,FALSE
"76702",TRUE,FALSE
"76703",FALSE,FALSE
"76704",FALSE,FALSE
"76705",FALSE,FALSE
"76706",FALSE,FALSE
"76707",FALSE,FALSE
"76708",TRUE,FALSE
"76709",TRUE,FALSE
"76710",FALSE,FALSE
"76711",FALSE,FALSE
"76712",FALSE,FALSE
"76713",TRUE,FALSE
"76714",TRUE,FALSE
"76715",TRUE,FALSE
"76716",TRUE,FALSE
"76717",TRUE,FALSE
"76718",TRUE,FALSE
"76719",TRUE,FALSE
"76720",TRUE,FALSE
"76721",TRUE,FALSE
"76722",TRUE,FALSE
"76723",TRUE,FALSE
"76724",TRUE,FALSE
"76725",TRUE,FALSE
"76726",TRUE,FALSE
"76727",TRUE,FALSE
"76728",TRUE,FALSE
"76729",TRUE,FALSE
"76730",TRUE,FALSE
"76731",TRUE,FALSE
"76732",TRUE,FALSE
"76733",TRUE,FALSE
"76734",TRUE,FALSE
"76735",TRUE,FALSE
"76736",TRUE,FALSE
"76737",TRUE,FALSE
"76738",TRUE,FALSE
"76739",TRUE,FALSE
"76740",TRUE,FALSE
"76741",TRUE,FALSE
"76742",FALSE,FALSE
"76743",TRUE,FALSE
"76744",TRUE,FALSE
"76745",TRUE,FALSE
"76746",TRUE,FALSE
"76747",TRUE,FALSE
"76748",TRUE,FALSE
"76749",TRUE,FALSE
"76750",TRUE,FALSE
"76751",FALSE,FALSE
"76752",FALSE,FALSE
"76753",FALSE,FALSE
"76754",FALSE,FALSE
"76755",FALSE,FALSE
"76756",FALSE,FALSE
"76757",FALSE,FALSE
"76758",FALSE,FALSE
"76759",FALSE,FALSE
"76760",FALSE,FALSE
"76761",FALSE,FALSE
"76762",FALSE,FALSE
"76763",FALSE,FALSE
"76764",FALSE,FALSE
"76765",FALSE,FALSE
"76766",FALSE,FALSE
"76767",FALSE,FALSE
"76768",FALSE,FALSE
"76769",FALSE,FALSE
"76770",FALSE,FALSE
"76771",FALSE,FALSE
"76772",FALSE,FALSE
"76773",FALSE,FALSE
"76774",FALSE,FALSE
"76775",FALSE,FALSE
"76776",FALSE,FALSE
"76777",FALSE,FALSE
"76778",FALSE,FALSE
"76779",FALSE,FALSE
"76780",FALSE,FALSE
"76781",FALSE,FALSE
"76782",FALSE,FALSE
"76783",FALSE,FALSE
"76784",TRUE,FALSE
"76785",TRUE,FALSE
"76786",FALSE,FALSE
"76787",FALSE,FALSE
"76788",FALSE,FALSE
"76789",FALSE,FALSE
"76790",FALSE,FALSE
"76791",FALSE,FALSE
"76792",FALSE,FALSE
"76793",FALSE,FALSE
"76794",FALSE,FALSE
"76795",FALSE,FALSE
"76796",FALSE,FALSE
"76797",FALSE,FALSE
"76798",FALSE,FALSE
"76799",FALSE,FALSE
"76800",FALSE,FALSE
"76801",FALSE,FALSE
"76802",FALSE,FALSE
"76803",FALSE,FALSE
"76804",FALSE,FALSE
"76805",FALSE,FALSE
"76806",FALSE,FALSE
"76807",FALSE,FALSE
"76808",FALSE,FALSE
"76809",FALSE,FALSE
"76810",TRUE,FALSE
"76811",TRUE,FALSE
"76812",TRUE,FALSE
"76813",TRUE,FALSE
"76814",TRUE,FALSE
"76815",TRUE,FALSE
"76816",TRUE,FALSE
"76817",TRUE,FALSE
"76818",TRUE,FALSE
"76819",TRUE,FALSE
"76820",TRUE,FALSE
"76821",TRUE,FALSE
"76822",TRUE,FALSE
"76823",FALSE,FALSE
"76824",FALSE,FALSE
"76825",FALSE,FALSE
"76826",FALSE,FALSE
"76827",FALSE,FALSE
"76828",FALSE,FALSE
"76829",FALSE,FALSE
"76830",FALSE,FALSE
"76831",FALSE,FALSE
"76832",FALSE,FALSE
"76833",FALSE,FALSE
"76834",FALSE,FALSE
"76835",FALSE,FALSE
"76836",FALSE,FALSE
"76837",FALSE,FALSE
"76838",FALSE,FALSE
"76839",FALSE,FALSE
"76840",FALSE,FALSE
"76841",FALSE,FALSE
"76842",FALSE,FALSE
"76843",FALSE,FALSE
"76844",FALSE,FALSE
"76845",FALSE,FALSE
"76846",FALSE,FALSE
"76847",FALSE,FALSE
"76848",FALSE,FALSE
"76849",FALSE,FALSE
"76850",FALSE,FALSE
"76851",FALSE,FALSE
"76852",FALSE,FALSE
"76853",FALSE,FALSE
"76854",FALSE,FALSE
"76855",FALSE,FALSE
"76856",FALSE,FALSE
"76857",FALSE,FALSE
"76858",FALSE,FALSE
"76859",TRUE,FALSE
"76860",TRUE,FALSE
"76861",TRUE,FALSE
"76862",TRUE,FALSE
"76863",TRUE,FALSE
"76864",TRUE,FALSE
"76865",TRUE,FALSE
"76866",TRUE,FALSE
"76867",TRUE,FALSE
"76868",TRUE,FALSE
"76869",TRUE,FALSE
"76870",FALSE,FALSE
"76871",FALSE,FALSE
"76872",FALSE,FALSE
"76873",FALSE,FALSE
"76874",FALSE,FALSE
"76875",FALSE,FALSE
"76876",TRUE,FALSE
"76877",TRUE,FALSE
"76878",TRUE,FALSE
"76879",TRUE,FALSE
"76880",TRUE,FALSE
"76881",TRUE,FALSE
"76882",TRUE,FALSE
"76883",FALSE,FALSE
"76884",FALSE,FALSE
"76885",FALSE,FALSE
"76886",FALSE,FALSE
"76887",FALSE,FALSE
"76888",FALSE,FALSE
"76889",FALSE,FALSE
"76890",FALSE,FALSE
"76891",FALSE,FALSE
"76892",FALSE,FALSE
"76893",FALSE,FALSE
"76894",FALSE,FALSE
"76895",FALSE,FALSE
"76896",FALSE,FALSE
"76897",FALSE,FALSE
"76898",FALSE,FALSE
"76899",FALSE,FALSE
"76900",FALSE,FALSE
"76901",FALSE,FALSE
"76902",FALSE,FALSE
"76903",FALSE,FALSE
"76904",FALSE,FALSE
"76905",FALSE,FALSE
"76906",FALSE,FALSE
"76907",FALSE,FALSE
"76908",FALSE,FALSE
"76909",FALSE,FALSE
"76910",FALSE,FALSE
"76911",FALSE,FALSE
"76912",FALSE,FALSE
"76913",FALSE,FALSE
"76914",FALSE,FALSE
"76915",FALSE,FALSE
"76916",FALSE,FALSE
"76917",FALSE,FALSE
"76918",FALSE,FALSE
"76919",FALSE,FALSE
"76920",FALSE,FALSE
"76921",FALSE,FALSE
"76922",FALSE,FALSE
"76923",FALSE,FALSE
"76924",FALSE,FALSE
